frame,kind,participants,dV,dE,dF,evidence,run
39,gap_disappearance,"{""gap"": -72, ""cells"": [12, 14]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -71, ""cells"": [12, 14]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -70, ""cells"": [12, 14]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -69, ""cells"": [12, 14]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -68, ""cells"": [12, 14]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -67, ""cells"": [12, 14]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -66, ""cells"": [12, 14]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -65, ""cells"": [12, 14]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -64, ""cells"": [12, 14]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -63, ""cells"": [12, 14]}",,,,{},tracker
39,reseal,"{""gap"": -62, ""cells"": [13, 14], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
39,gap_disappearance,"{""gap"": -61, ""cells"": [7, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -60, ""cells"": [7, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -59, ""cells"": [7, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -58, ""cells"": [7, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -57, ""cells"": [7, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -56, ""cells"": [7, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -55, ""cells"": [7, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -54, ""cells"": [7, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -53, ""cells"": [7, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -52, ""cells"": [7, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -51, ""cells"": [7, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -50, ""cells"": [7, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -49, ""cells"": [7, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -47, ""cells"": [4, 7, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -46, ""cells"": [4, 19]}",,,,{},tracker
39,reseal,"{""gap"": -45, ""cells"": [13, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
39,gap_disappearance,"{""gap"": -44, ""cells"": [4, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -43, ""cells"": [4, 7]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -42, ""cells"": [13, 16]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -41, ""cells"": [15, 18, 19]}",,,,{},tracker
39,reseal,"{""gap"": -40, ""cells"": [13, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
39,gap_disappearance,"{""gap"": -39, ""cells"": [15, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -38, ""cells"": [15, 18]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -37, ""cells"": [15, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -36, ""cells"": [15, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -35, ""cells"": [15, 18]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -34, ""cells"": [15, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -33, ""cells"": [15, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -32, ""cells"": [15, 18]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -31, ""cells"": [15, 18]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -29, ""cells"": [15, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -28, ""cells"": [15, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -27, ""cells"": [15, 19]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -26, ""cells"": [15, 18]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -25, ""cells"": [4, 7]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -24, ""cells"": [15, 18]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -23, ""cells"": [4, 7]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -22, ""cells"": [15, 18]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -21, ""cells"": [4, 7]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -19, ""cells"": [15, 18]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -18, ""cells"": [4, 7]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -16, ""cells"": [4, 7]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -14, ""cells"": [4, 7]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -13, ""cells"": [4, 7]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -12, ""cells"": [15, 18]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -11, ""cells"": [15, 18]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -10, ""cells"": [15, 18]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -9, ""cells"": [15, 18]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -8, ""cells"": [15, 18]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -7, ""cells"": [15, 18]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -6, ""cells"": [13, 15, 16, 18]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -5, ""cells"": [15, 16]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -4, ""cells"": [15, 16]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -3, ""cells"": [15, 16]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -2, ""cells"": [15, 16]}",,,,{},tracker
39,gap_disappearance,"{""gap"": -1, ""cells"": [15, 16]}",,,,{},tracker
39,contact_death,"{""cells"": [-30, 19]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
39,contact_death,"{""cells"": [4, 7]}",,,,"{""connectivity_change"": true}",tracker
39,contact_death,"{""cells"": [4, 19]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
39,contact_death,"{""cells"": [7, 11]}",,,,"{""connectivity_change"": true}",tracker
39,contact_death,"{""cells"": [7, 19]}",,,,"{""connectivity_change"": true}",tracker
39,contact_death,"{""cells"": [12, 14]}",,,,"{""connectivity_change"": true}",tracker
39,contact_death,"{""cells"": [13, 16]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
39,contact_death,"{""cells"": [15, 16]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
39,contact_death,"{""cells"": [15, 18]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
39,contact_death,"{""cells"": [15, 19]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
39,contact_birth,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",tracker
39,contact_birth,"{""cells"": [7, 8]}",,,,"{""connectivity_change"": true}",tracker
39,contact_birth,"{""cells"": [16, 18]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
40,gap_appearance,"{""gap"": -9, ""cells"": [2, 22]}",,,,{},tracker
40,gap_appearance,"{""gap"": -8, ""cells"": [2, 22]}",,,,{},tracker
40,rupture,"{""gap"": -7, ""cells"": [13, 14], ""caps"": []}",2.0,3.0,1.0,{},tracker
40,rupture,"{""gap"": -6, ""cells"": [13, 14], ""caps"": []}",2.0,3.0,1.0,{},tracker
40,reseal,"{""gap"": -5, ""cells"": [13, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
40,gap_disappearance,"{""gap"": -4, ""cells"": [4, 15]}",,,,{},tracker
40,gap_disappearance,"{""gap"": -3, ""cells"": [4, 15]}",,,,{},tracker
40,gap_disappearance,"{""gap"": -2, ""cells"": [4, 15]}",,,,{},tracker
40,gap_disappearance,"{""gap"": -1, ""cells"": [4, 15]}",,,,{},tracker
40,contact_death,"{""cells"": [4, 15]}",,,,"{""connectivity_change"": true}",tracker
40,contact_death,"{""cells"": [7, 8]}",,,,"{""connectivity_change"": true}",tracker
40,contact_death,"{""cells"": [16, 18]}",,,,"{""connectivity_change"": true}",tracker
40,contact_birth,"{""cells"": [2, 22]}",,,,"{""connectivity_change"": true}",tracker
40,contact_birth,"{""cells"": [4, 7]}",,,,"{""connectivity_change"": true}",tracker
41,exit,"{""cell"": 22, ""sides"": 6}",,,,"{""neighbours"": [-2, -1, 0, 2]}",tracker
41,gap_appearance,"{""gap"": -13, ""cells"": [16, 18]}",,,,{},tracker
41,gap_appearance,"{""gap"": -12, ""cells"": [16, 18]}",,,,{},tracker
41,gap_appearance,"{""gap"": -11, ""cells"": [16, 18]}",,,,{},tracker
41,gap_appearance,"{""gap"": -10, ""cells"": [16, 18]}",,,,{},tracker
41,gap_appearance,"{""gap"": -9, ""cells"": [16, 18]}",,,,{},tracker
41,gap_appearance,"{""gap"": -8, ""cells"": [7, 19]}",,,,{},tracker
41,gap_appearance,"{""gap"": -7, ""cells"": [7, 19]}",,,,{},tracker
41,rupture,"{""gap"": -6, ""cells"": [13, 14], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,rupture,"{""gap"": -5, ""cells"": [13, 14], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,gap_disappearance,"{""gap"": -2, ""cells"": [2, 22]}",,,,{},tracker
41,gap_disappearance,"{""gap"": -1, ""cells"": [2, 22]}",,,,{},tracker
41,contact_death,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",tracker
41,contact_birth,"{""cells"": [4, 15]}",,,,"{""connectivity_change"": true}",tracker
41,contact_birth,"{""cells"": [7, 19]}",,,,"{""connectivity_change"": true}",tracker
41,contact_birth,"{""cells"": [12, 14]}",,,,"{""connectivity_change"": true}",tracker
41,contact_birth,"{""cells"": [16, 18]}",,,,"{""connectivity_change"": true}",tracker
42,gap_appearance,"{""gap"": -12, ""cells"": [7, 8]}",,,,{},tracker
42,reseal,"{""gap"": -11, ""cells"": [13, 14], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -10, ""cells"": [13, 14], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -9, ""cells"": [13, 14], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -8, ""cells"": [13, 14], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -7, ""cells"": [7, 19], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -6, ""cells"": [7, 19], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -5, ""cells"": [16, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -4, ""cells"": [16, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -3, ""cells"": [16, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -2, ""cells"": [16, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -1, ""cells"": [16, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,contact_death,"{""cells"": [4, 7]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
42,contact_death,"{""cells"": [4, 15]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
42,contact_death,"{""cells"": [12, 14]}",,,,"{""connectivity_change"": true}",tracker
42,contact_birth,"{""cells"": [7, 15]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
43,rupture,"{""gap"": -7, ""cells"": [7, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
43,rupture,"{""gap"": -6, ""cells"": [7, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
43,rupture,"{""gap"": -5, ""cells"": [7, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
43,rupture,"{""gap"": -4, ""cells"": [7, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
43,rupture,"{""gap"": -3, ""cells"": [7, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
43,rupture,"{""gap"": -2, ""cells"": [7, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
43,gap_disappearance,"{""gap"": -1, ""cells"": [7, 8]}",,,,{},tracker
43,contact_death,"{""cells"": [7, 15]}",,,,"{""connectivity_change"": true}",tracker
43,contact_birth,"{""cells"": [12, 14]}",,,,"{""connectivity_change"": true}",tracker
43,contact_birth,"{""cells"": [13, 16]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
44,gap_disappearance,"{""gap"": -6, ""cells"": [7, 19]}",,,,{},tracker
44,gap_disappearance,"{""gap"": -5, ""cells"": [7, 19]}",,,,{},tracker
44,gap_disappearance,"{""gap"": -4, ""cells"": [7, 19]}",,,,{},tracker
44,gap_disappearance,"{""gap"": -3, ""cells"": [7, 19]}",,,,{},tracker
44,gap_disappearance,"{""gap"": -2, ""cells"": [7, 19]}",,,,{},tracker
44,gap_disappearance,"{""gap"": -1, ""cells"": [7, 19]}",,,,{},tracker
44,contact_death,"{""cells"": [7, 19]}",,,,"{""connectivity_change"": true}",tracker
44,contact_death,"{""cells"": [12, 14]}",,,,"{""connectivity_change"": true}",tracker
44,contact_death,"{""cells"": [13, 14]}",,,,"{""connectivity_change"": true}",tracker
44,contact_death,"{""cells"": [13, 16]}",,,,"{""connectivity_change"": true}",tracker
44,contact_death,"{""cells"": [16, 18]}",,,,"{""connectivity_change"": true}",tracker
44,contact_death,"{""cells"": [18, 19]}",,,,"{""connectivity_change"": true}",tracker
44,contact_birth,"{""cells"": [7, 15]}",,,,"{""connectivity_change"": true}",tracker
45,gap_appearance,"{""gap"": -7, ""cells"": [4, 15]}",,,,{},tracker
45,gap_appearance,"{""gap"": -6, ""cells"": [13, 16, 18]}",,,,{},tracker
45,gap_appearance,"{""gap"": -5, ""cells"": [13, 16]}",,,,{},tracker
45,gap_appearance,"{""gap"": -4, ""cells"": [13, 16]}",,,,{},tracker
45,gap_appearance,"{""gap"": -3, ""cells"": [13, 16]}",,,,{},tracker
45,gap_appearance,"{""gap"": -2, ""cells"": [13, 16]}",,,,{},tracker
45,gap_appearance,"{""gap"": -1, ""cells"": [12]}",,,,{},tracker
45,contact_death,"{""cells"": [7, 15]}",,,,"{""connectivity_change"": true}",tracker
45,contact_birth,"{""cells"": [4, 15]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
45,contact_birth,"{""cells"": [12, 14]}",,,,"{""connectivity_change"": true}",tracker
45,contact_birth,"{""cells"": [13, 16]}",,,,"{""connectivity_change"": true}",tracker
45,contact_birth,"{""cells"": [16, 18]}",,,,"{""connectivity_change"": true}",tracker
45,contact_birth,"{""cells"": [18, 19]}",,,,"{""connectivity_change"": true}",tracker
46,gap_appearance,"{""gap"": -28, ""cells"": [15, 16]}",,,,{},tracker
46,gap_appearance,"{""gap"": -27, ""cells"": [15, 16, 18]}",,,,{},tracker
46,rupture,"{""gap"": -26, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
46,rupture,"{""gap"": -25, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
46,rupture,"{""gap"": -24, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
46,rupture,"{""gap"": -23, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
46,rupture,"{""gap"": -22, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
46,rupture,"{""gap"": -21, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
46,rupture,"{""gap"": -20, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
46,rupture,"{""gap"": -19, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
46,rupture,"{""gap"": -18, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
46,rupture,"{""gap"": -17, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
46,rupture,"{""gap"": -16, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
46,rupture,"{""gap"": -15, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
46,rupture,"{""gap"": -14, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
46,rupture,"{""gap"": -13, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
46,rupture,"{""gap"": -12, ""cells"": [13, 16], ""caps"": [18]}",2.0,3.0,1.0,{},tracker
46,gap_appearance,"{""gap"": -11, ""cells"": [7, 8]}",,,,{},tracker
46,rupture,"{""gap"": -10, ""cells"": [13, 16], ""caps"": []}",2.0,3.0,1.0,{},tracker
46,rupture,"{""gap"": -9, ""cells"": [13, 16], ""caps"": []}",2.0,3.0,1.0,{},tracker
46,rupture,"{""gap"": -8, ""cells"": [13, 16], ""caps"": []}",2.0,3.0,1.0,{},tracker
46,gap_disappearance,"{""gap"": -7, ""cells"": [12]}",,,,{},tracker
46,gap_disappearance,"{""gap"": -1, ""cells"": [4, 15]}",,,,{},tracker
46,contact_death,"{""cells"": [-2, 13]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
46,contact_death,"{""cells"": [4, 15]}",,,,"{""connectivity_change"": true}",tracker
46,contact_birth,"{""cells"": [7, 15]}",,,,"{""connectivity_change"": true}",tracker
46,contact_birth,"{""cells"": [15, 16]}",,,,"{""connectivity_change"": true}",tracker
46,contact_birth,"{""cells"": [15, 18]}",,,,"{""connectivity_change"": true}",tracker
46,contact_birth,"{""cells"": [15, 19]}",,,,"{""connectivity_change"": true}",tracker
47,rupture,"{""gap"": -35, ""cells"": [18, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
47,rupture,"{""gap"": -34, ""cells"": [18, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
47,rupture,"{""gap"": -33, ""cells"": [18, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
47,rupture,"{""gap"": -32, ""cells"": [18, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
47,rupture,"{""gap"": -31, ""cells"": [18, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
47,rupture,"{""gap"": -30, ""cells"": [18, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
47,rupture,"{""gap"": -29, ""cells"": [18, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
47,rupture,"{""gap"": -28, ""cells"": [18, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
47,rupture,"{""gap"": -27, ""cells"": [18, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
47,reseal,"{""gap"": -26, ""cells"": [13, 16], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
47,reseal,"{""gap"": -25, ""cells"": [13, 16], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
47,reseal,"{""gap"": -24, ""cells"": [13, 16], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
47,reseal,"{""gap"": -23, ""cells"": [13, 16], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
47,reseal,"{""gap"": -22, ""cells"": [13, 16], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
47,reseal,"{""gap"": -21, ""cells"": [13, 16], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
47,gap_disappearance,"{""gap"": -19, ""cells"": [7, 8]}",,,,{},tracker
47,gap_disappearance,"{""gap"": -17, ""cells"": [16, 18]}",,,,{},tracker
47,gap_disappearance,"{""gap"": -16, ""cells"": [16, 18]}",,,,{},tracker
47,gap_disappearance,"{""gap"": -15, ""cells"": [16, 18]}",,,,{},tracker
47,gap_disappearance,"{""gap"": -14, ""cells"": [16, 18]}",,,,{},tracker
47,gap_disappearance,"{""gap"": -12, ""cells"": [16, 18]}",,,,{},tracker
47,gap_disappearance,"{""gap"": -10, ""cells"": [16, 18]}",,,,{},tracker
47,gap_disappearance,"{""gap"": -2, ""cells"": [15, 16, 18]}",,,,{},tracker
47,gap_disappearance,"{""gap"": -1, ""cells"": [15, 16]}",,,,{},tracker
47,contact_death,"{""cells"": [-18, 16]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
47,contact_death,"{""cells"": [7, 15]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
47,contact_death,"{""cells"": [13, 18]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
47,contact_death,"{""cells"": [15, 16]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
47,contact_death,"{""cells"": [15, 18]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
47,contact_death,"{""cells"": [16, 18]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",tracker
47,contact_birth,"{""cells"": [-20, 18]}",1.0,1.0,0.0,"{""connectivity_change"": false}",tracker
47,contact_birth,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",tracker
47,contact_birth,"{""cells"": [7, 11]}",,,,"{""connectivity_change"": true}",tracker
47,contact_birth,"{""cells"": [11, 19]}",,,,"{""connectivity_change"": true}",tracker
48,gap_appearance,"{""gap"": -28, ""cells"": [4, 7]}",,,,{},tracker
48,gap_appearance,"{""gap"": -27, ""cells"": [4, 7]}",,,,{},tracker
48,gap_appearance,"{""gap"": -26, ""cells"": [4, 7]}",,,,{},tracker
48,gap_appearance,"{""gap"": -25, ""cells"": [4, 7]}",,,,{},tracker
48,gap_appearance,"{""gap"": -24, ""cells"": [4, 7]}",,,,{},tracker
48,gap_appearance,"{""gap"": -23, ""cells"": [4, 7]}",,,,{},tracker
48,gap_appearance,"{""gap"": -22, ""cells"": [4, 7]}",,,,{},tracker
48,gap_appearance,"{""gap"": -21, ""cells"": [4, 7]}",,,,{},tracker
48,reseal,"{""gap"": -20, ""cells"": [18, 19], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,reseal,"{""gap"": -19, ""cells"": [18, 19], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,reseal,"{""gap"": -18, ""cells"": [13, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,reseal,"{""gap"": -17, ""cells"": [18, 19], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,reseal,"{""gap"": -16, ""cells"": [18, 19], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,reseal,"{""gap"": -15, ""cells"": [18, 19], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,reseal,"{""gap"": -14, ""cells"": [18, 19], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,reseal,"{""gap"": -13, ""cells"": [18, 19], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,reseal,"{""gap"": -12, ""cells"": [18, 19], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,reseal,"{""gap"": -11, ""cells"": [18, 19], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,gap_closure,"{""gap"": -10, ""cells"": [13, 16, 18], ""sides"": 3}",-2.0,-3.0,-1.0,{},tracker
48,reseal,"{""gap"": -9, ""cells"": [16, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,reseal,"{""gap"": -8, ""cells"": [16, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,reseal,"{""gap"": -7, ""cells"": [16, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,reseal,"{""gap"": -6, ""cells"": [16, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,reseal,"{""gap"": -5, ""cells"": [16, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,reseal,"{""gap"": -4, ""cells"": [16, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,reseal,"{""gap"": -3, ""cells"": [16, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,reseal,"{""gap"": -2, ""cells"": [16, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,reseal,"{""gap"": -1, ""cells"": [16, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
48,contact_death,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",tracker
48,contact_death,"{""cells"": [7, 11]}",,,,"{""connectivity_change"": true}",tracker
48,contact_death,"{""cells"": [11, 19]}",,,,"{""connectivity_change"": true}",tracker
48,contact_death,"{""cells"": [15, 19]}",,,,"{""connectivity_change"": true}",tracker
48,contact_birth,"{""cells"": [4, 7]}",,,,"{""connectivity_change"": true}",tracker
49,rupture,"{""gap"": -13, ""cells"": [18, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
49,rupture,"{""gap"": -12, ""cells"": [18, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
49,rupture,"{""gap"": -11, ""cells"": [18, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
49,rupture,"{""gap"": -10, ""cells"": [18, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
49,rupture,"{""gap"": -9, ""cells"": [18, 19], ""caps"": []}",2.0,3.0,1.0,{},tracker
49,gap_disappearance,"{""gap"": -8, ""cells"": [4, 7]}",,,,{},tracker
49,gap_disappearance,"{""gap"": -7, ""cells"": [4, 7]}",,,,{},tracker
49,gap_disappearance,"{""gap"": -6, ""cells"": [4, 7]}",,,,{},tracker
49,gap_disappearance,"{""gap"": -5, ""cells"": [4, 7]}",,,,{},tracker
49,gap_disappearance,"{""gap"": -4, ""cells"": [4, 7]}",,,,{},tracker
49,gap_disappearance,"{""gap"": -3, ""cells"": [4, 7]}",,,,{},tracker
49,gap_disappearance,"{""gap"": -2, ""cells"": [4, 7]}",,,,{},tracker
49,gap_disappearance,"{""gap"": -1, ""cells"": [4, 7]}",,,,{},tracker
49,contact_death,"{""cells"": [4, 7]}",,,,"{""connectivity_change"": true}",tracker
49,contact_birth,"{""cells"": [4, 17]}",,,,"{""connectivity_change"": true}",tracker
50,entry,"{""cell"": 23, ""sides"": 4}",,,,"{""neighbours"": [-30, 0, 2]}",tracker
50,gap_appearance,"{""gap"": -30, ""cells"": [23]}",,,,{},tracker
50,rupture,"{""gap"": -29, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
50,rupture,"{""gap"": -28, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
50,rupture,"{""gap"": -27, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
50,rupture,"{""gap"": -26, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
50,rupture,"{""gap"": -25, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
50,rupture,"{""gap"": -24, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
50,rupture,"{""gap"": -23, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
50,rupture,"{""gap"": -22, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},tracker
50,gap_nucleation,"{""gap"": -21, ""cells"": [13, 16, 18], ""sides"": 3}",2.0,3.0,1.0,{},tracker
50,rupture,"{""gap"": -20, ""cells"": [13, 16], ""caps"": []}",2.0,3.0,1.0,{},tracker
50,rupture,"{""gap"": -19, ""cells"": [13, 16], ""caps"": []}",2.0,3.0,1.0,{},tracker
50,rupture,"{""gap"": -18, ""cells"": [13, 16], ""caps"": []}",2.0,3.0,1.0,{},tracker
50,rupture,"{""gap"": -17, ""cells"": [13, 16], ""caps"": []}",2.0,3.0,1.0,{},tracker
