frame,kind,participants,dV,dE,dF,evidence,run
37,gap_appearance,"{""gap"": -18, ""cells"": [6, 7]}",,,,{},tracker
37,gap_appearance,"{""gap"": -17, ""cells"": [6, 7]}",,,,{},tracker
37,gap_appearance,"{""gap"": -16, ""cells"": [6, 7]}",,,,{},tracker
37,gap_appearance,"{""gap"": -15, ""cells"": [6, 7]}",,,,{},tracker
37,gap_appearance,"{""gap"": -14, ""cells"": [6, 7]}",,,,{},tracker
37,gap_appearance,"{""gap"": -13, ""cells"": [6, 7]}",,,,{},tracker
37,gap_appearance,"{""gap"": -12, ""cells"": [6, 7]}",,,,{},tracker
37,gap_appearance,"{""gap"": -11, ""cells"": [6, 7]}",,,,{},tracker
37,gap_appearance,"{""gap"": -10, ""cells"": [6, 7]}",,,,{},tracker
37,contact_birth,"{""cells"": [3, 4]}",,,,"{""connectivity_change"": true}",tracker
37,contact_birth,"{""cells"": [3, 7]}",,,,"{""connectivity_change"": true}",tracker
37,contact_birth,"{""cells"": [3, 8]}",,,,"{""connectivity_change"": true}",tracker
37,contact_birth,"{""cells"": [4, 5]}",,,,"{""connectivity_change"": true}",tracker
37,contact_birth,"{""cells"": [4, 6]}",,,,"{""connectivity_change"": true}",tracker
37,contact_birth,"{""cells"": [5, 6]}",,,,"{""connectivity_change"": true}",tracker
37,contact_birth,"{""cells"": [6, 7]}",,,,"{""connectivity_change"": true}",tracker
37,contact_birth,"{""cells"": [7, 8]}",,,,"{""connectivity_change"": true}",tracker
38,exit,"{""cell"": 19, ""sides"": 1}",,,,"{""neighbours"": [0]}",tracker
38,gap_disappearance,"{""gap"": -103, ""cells"": [6, 7]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -102, ""cells"": [6, 7]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -101, ""cells"": [6, 7]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -100, ""cells"": [6, 7]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -99, ""cells"": [6, 7]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -98, ""cells"": [6, 7]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -97, ""cells"": [6, 7]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -96, ""cells"": [6, 7]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -95, ""cells"": [6, 7]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -94, ""cells"": [6, 7]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -93, ""cells"": [6, 7]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -92, ""cells"": [6, 7]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -91, ""cells"": [6, 7]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -90, ""cells"": [6, 7]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -89, ""cells"": [6, 7]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -88, ""cells"": [3, 4, 6, 7]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -87, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -86, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -85, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -84, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -83, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -82, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -81, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -80, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -79, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -78, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -77, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -76, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -75, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -74, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -73, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -72, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -71, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -70, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -69, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -68, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -67, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -66, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -65, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -64, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -63, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -62, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -61, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -60, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -59, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -58, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -57, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -56, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -55, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -54, ""cells"": [3, 4]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -53, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -52, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -51, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -50, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -49, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -48, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -47, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -46, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -45, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -44, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -43, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -42, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -41, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -40, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -39, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -38, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -37, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -36, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -35, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -34, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -33, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -32, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -31, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -30, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -29, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -28, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -27, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -26, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -25, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -24, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -23, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -22, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -21, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -20, ""cells"": [1, 2]}",,,,{},tracker
38,gap_disappearance,"{""gap"": -19, ""cells"": [1, 2]}",,,,{},tracker
38,reseal,"{""gap"": -18, ""cells"": [9, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
38,reseal,"{""gap"": -17, ""cells"": [9, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
38,reseal,"{""gap"": -16, ""cells"": [9, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
38,reseal,"{""gap"": -15, ""cells"": [9, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
38,reseal,"{""gap"": -14, ""cells"": [9, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
38,reseal,"{""gap"": -13, ""cells"": [9, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
38,reseal,"{""gap"": -12, ""cells"": [9, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
38,reseal,"{""gap"": -11, ""cells"": [9, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
38,reseal,"{""gap"": -10, ""cells"": [9, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
38,reseal,"{""gap"": -9, ""cells"": [9, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
38,reseal,"{""gap"": -8, ""cells"": [9, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
38,reseal,"{""gap"": -7, ""cells"": [9, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
38,reseal,"{""gap"": -6, ""cells"": [9, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
38,reseal,"{""gap"": -5, ""cells"": [9, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
38,reseal,"{""gap"": -4, ""cells"": [9, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
38,reseal,"{""gap"": -3, ""cells"": [9, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
38,reseal,"{""gap"": -2, ""cells"": [9, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
38,reseal,"{""gap"": -1, ""cells"": [9, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
38,contact_death,"{""cells"": [1, 2]}",,,,"{""connectivity_change"": true}",tracker
38,contact_death,"{""cells"": [3, 4]}",,,,"{""connectivity_change"": true}",tracker
38,contact_death,"{""cells"": [3, 7]}",,,,"{""connectivity_change"": true}",tracker
38,contact_death,"{""cells"": [3, 8]}",,,,"{""connectivity_change"": true}",tracker
38,contact_death,"{""cells"": [4, 5]}",,,,"{""connectivity_change"": true}",tracker
38,contact_death,"{""cells"": [4, 6]}",,,,"{""connectivity_change"": true}",tracker
38,contact_death,"{""cells"": [5, 6]}",,,,"{""connectivity_change"": true}",tracker
38,contact_death,"{""cells"": [6, 7]}",,,,"{""connectivity_change"": true}",tracker
38,contact_death,"{""cells"": [7, 8]}",,,,"{""connectivity_change"": true}",tracker
39,gap_appearance,"{""gap"": -19, ""cells"": [5]}",,,,{},tracker
39,gap_appearance,"{""gap"": -18, ""cells"": [4, 5]}",,,,{},tracker
39,gap_appearance,"{""gap"": -17, ""cells"": [4, 5]}",,,,{},tracker
39,gap_appearance,"{""gap"": -16, ""cells"": [4, 5]}",,,,{},tracker
39,gap_appearance,"{""gap"": -15, ""cells"": [4, 5]}",,,,{},tracker
39,gap_appearance,"{""gap"": -14, ""cells"": [4, 5]}",,,,{},tracker
39,gap_appearance,"{""gap"": -13, ""cells"": [4, 5]}",,,,{},tracker
39,gap_appearance,"{""gap"": -12, ""cells"": [4, 5]}",,,,{},tracker
39,gap_appearance,"{""gap"": -11, ""cells"": [4, 5]}",,,,{},tracker
39,gap_appearance,"{""gap"": -10, ""cells"": [4, 5]}",,,,{},tracker
39,gap_appearance,"{""gap"": -9, ""cells"": [4, 5]}",,,,{},tracker
39,gap_appearance,"{""gap"": -8, ""cells"": [4, 5]}",,,,{},tracker
39,gap_appearance,"{""gap"": -7, ""cells"": [4, 5]}",,,,{},tracker
39,gap_appearance,"{""gap"": -6, ""cells"": [4, 5]}",,,,{},tracker
39,gap_appearance,"{""gap"": -5, ""cells"": [4, 5]}",,,,{},tracker
39,gap_appearance,"{""gap"": -4, ""cells"": [4, 5]}",,,,{},tracker
39,gap_appearance,"{""gap"": -3, ""cells"": [4, 5]}",,,,{},tracker
39,gap_appearance,"{""gap"": -2, ""cells"": [4, 5]}",,,,{},tracker
39,gap_appearance,"{""gap"": -1, ""cells"": [4, 5]}",,,,{},tracker
39,contact_birth,"{""cells"": [1, 2]}",,,,"{""connectivity_change"": true}",tracker
39,contact_birth,"{""cells"": [4, 5]}",,,,"{""connectivity_change"": true}",tracker
39,contact_birth,"{""cells"": [5, 6]}",,,,"{""connectivity_change"": true}",tracker
39,contact_birth,"{""cells"": [6, 7]}",,,,"{""connectivity_change"": true}",tracker
40,gap_appearance,"{""gap"": -20, ""cells"": [6]}",,,,{},tracker
40,reseal,"{""gap"": -19, ""cells"": [4, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
40,reseal,"{""gap"": -18, ""cells"": [4, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
40,reseal,"{""gap"": -15, ""cells"": [4, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
40,reseal,"{""gap"": -13, ""cells"": [4, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
40,reseal,"{""gap"": -12, ""cells"": [4, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
40,reseal,"{""gap"": -11, ""cells"": [4, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
40,reseal,"{""gap"": -8, ""cells"": [4, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
40,reseal,"{""gap"": -6, ""cells"": [4, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
40,reseal,"{""gap"": -5, ""cells"": [4, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
40,reseal,"{""gap"": -4, ""cells"": [4, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
40,reseal,"{""gap"": -3, ""cells"": [4, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
40,reseal,"{""gap"": -2, ""cells"": [4, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
40,gap_disappearance,"{""gap"": -1, ""cells"": [5]}",,,,{},tracker
40,contact_death,"{""cells"": [5, 6]}",,,,"{""connectivity_change"": true}",tracker
40,contact_death,"{""cells"": [6, 7]}",,,,"{""connectivity_change"": true}",tracker
40,contact_birth,"{""cells"": [3, 8]}",,,,"{""connectivity_change"": true}",tracker
40,contact_birth,"{""cells"": [7, 8]}",,,,"{""connectivity_change"": true}",tracker
41,rupture,"{""gap"": -63, ""cells"": [1, 2], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,rupture,"{""gap"": -62, ""cells"": [4, 5], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,rupture,"{""gap"": -61, ""cells"": [1, 2], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,rupture,"{""gap"": -60, ""cells"": [4, 5], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,rupture,"{""gap"": -59, ""cells"": [4, 5], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,rupture,"{""gap"": -58, ""cells"": [1, 2], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,rupture,"{""gap"": -57, ""cells"": [4, 5], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,rupture,"{""gap"": -56, ""cells"": [1, 2], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,rupture,"{""gap"": -55, ""cells"": [4, 5], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,rupture,"{""gap"": -54, ""cells"": [1, 2], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,rupture,"{""gap"": -53, ""cells"": [4, 5], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,rupture,"{""gap"": -52, ""cells"": [1, 2], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,rupture,"{""gap"": -51, ""cells"": [1, 2], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,rupture,"{""gap"": -50, ""cells"": [1, 2], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,rupture,"{""gap"": -49, ""cells"": [1, 2], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,gap_appearance,"{""gap"": -48, ""cells"": [5, 6]}",,,,{},tracker
41,rupture,"{""gap"": -47, ""cells"": [1, 2], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,rupture,"{""gap"": -46, ""cells"": [1, 2], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,gap_appearance,"{""gap"": -45, ""cells"": [5, 6]}",,,,{},tracker
41,rupture,"{""gap"": -44, ""cells"": [1, 2], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,gap_appearance,"{""gap"": -43, ""cells"": [5, 6]}",,,,{},tracker
41,rupture,"{""gap"": -42, ""cells"": [1, 2], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,gap_appearance,"{""gap"": -41, ""cells"": [5, 6]}",,,,{},tracker
41,gap_appearance,"{""gap"": -40, ""cells"": [5, 6]}",,,,{},tracker
41,rupture,"{""gap"": -39, ""cells"": [1, 2], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,rupture,"{""gap"": -38, ""cells"": [1, 2], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,rupture,"{""gap"": -37, ""cells"": [1, 2], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,gap_appearance,"{""gap"": -36, ""cells"": [5, 6]}",,,,{},tracker
41,rupture,"{""gap"": -35, ""cells"": [1, 2], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,gap_appearance,"{""gap"": -34, ""cells"": [5, 6]}",,,,{},tracker
41,rupture,"{""gap"": -33, ""cells"": [1, 2], ""caps"": []}",2.0,3.0,1.0,{},tracker
41,gap_appearance,"{""gap"": -32, ""cells"": [5, 6]}",,,,{},tracker
41,gap_appearance,"{""gap"": -31, ""cells"": [5, 6]}",,,,{},tracker
41,gap_appearance,"{""gap"": -30, ""cells"": [5, 6]}",,,,{},tracker
41,gap_appearance,"{""gap"": -29, ""cells"": [5, 6]}",,,,{},tracker
41,gap_appearance,"{""gap"": -28, ""cells"": [5, 6]}",,,,{},tracker
41,gap_appearance,"{""gap"": -27, ""cells"": [6, 7]}",,,,{},tracker
41,gap_appearance,"{""gap"": -26, ""cells"": [6, 7]}",,,,{},tracker
41,gap_appearance,"{""gap"": -25, ""cells"": [6, 7]}",,,,{},tracker
41,gap_appearance,"{""gap"": -24, ""cells"": [6, 7]}",,,,{},tracker
41,gap_appearance,"{""gap"": -23, ""cells"": [6, 7]}",,,,{},tracker
41,gap_appearance,"{""gap"": -22, ""cells"": [6, 7]}",,,,{},tracker
41,gap_appearance,"{""gap"": -21, ""cells"": [6, 7]}",,,,{},tracker
41,gap_appearance,"{""gap"": -20, ""cells"": [6, 7]}",,,,{},tracker
41,gap_appearance,"{""gap"": -19, ""cells"": [6, 7]}",,,,{},tracker
41,gap_appearance,"{""gap"": -18, ""cells"": [6, 7]}",,,,{},tracker
41,gap_appearance,"{""gap"": -17, ""cells"": [6, 7]}",,,,{},tracker
41,gap_appearance,"{""gap"": -16, ""cells"": [6, 7]}",,,,{},tracker
41,gap_appearance,"{""gap"": -15, ""cells"": [6, 7]}",,,,{},tracker
41,gap_appearance,"{""gap"": -14, ""cells"": [6, 7]}",,,,{},tracker
41,gap_appearance,"{""gap"": -13, ""cells"": [6, 7]}",,,,{},tracker
41,gap_appearance,"{""gap"": -12, ""cells"": [6, 7]}",,,,{},tracker
41,gap_appearance,"{""gap"": -11, ""cells"": [6, 7]}",,,,{},tracker
41,gap_appearance,"{""gap"": -10, ""cells"": [6, 7]}",,,,{},tracker
41,gap_appearance,"{""gap"": -9, ""cells"": [6, 7]}",,,,{},tracker
41,gap_appearance,"{""gap"": -8, ""cells"": [6, 7]}",,,,{},tracker
41,contact_death,"{""cells"": [3, 8]}",,,,"{""connectivity_change"": true}",tracker
41,contact_death,"{""cells"": [9, 17]}",,,,"{""connectivity_change"": true}",tracker
41,contact_birth,"{""cells"": [-7, 5]}",,,,"{""connectivity_change"": true}",tracker
41,contact_birth,"{""cells"": [5, 6]}",,,,"{""connectivity_change"": true}",tracker
41,contact_birth,"{""cells"": [6, 7]}",,,,"{""connectivity_change"": true}",tracker
42,gap_appearance,"{""gap"": -76, ""cells"": [9, 17]}",,,,{},tracker
42,gap_appearance,"{""gap"": -75, ""cells"": [3, 4]}",,,,{},tracker
42,gap_appearance,"{""gap"": -74, ""cells"": [3, 4]}",,,,{},tracker
42,gap_appearance,"{""gap"": -73, ""cells"": [3, 4]}",,,,{},tracker
42,gap_appearance,"{""gap"": -72, ""cells"": [3, 4]}",,,,{},tracker
42,gap_appearance,"{""gap"": -71, ""cells"": [3, 7]}",,,,{},tracker
42,rupture,"{""gap"": -70, ""cells"": [7, 8], ""caps"": []}",2.0,3.0,1.0,{},tracker
42,rupture,"{""gap"": -69, ""cells"": [7, 8], ""caps"": []}",2.0,3.0,1.0,{},tracker
42,rupture,"{""gap"": -68, ""cells"": [7, 8], ""caps"": []}",2.0,3.0,1.0,{},tracker
42,rupture,"{""gap"": -67, ""cells"": [7, 8], ""caps"": []}",2.0,3.0,1.0,{},tracker
42,rupture,"{""gap"": -66, ""cells"": [7, 8], ""caps"": []}",2.0,3.0,1.0,{},tracker
42,rupture,"{""gap"": -65, ""cells"": [7, 8], ""caps"": []}",2.0,3.0,1.0,{},tracker
42,rupture,"{""gap"": -64, ""cells"": [7, 8], ""caps"": []}",2.0,3.0,1.0,{},tracker
42,gap_disappearance,"{""gap"": -63, ""cells"": [6, 7]}",,,,{},tracker
42,gap_disappearance,"{""gap"": -62, ""cells"": [6, 7]}",,,,{},tracker
42,gap_disappearance,"{""gap"": -61, ""cells"": [6, 7]}",,,,{},tracker
42,gap_disappearance,"{""gap"": -60, ""cells"": [6, 7]}",,,,{},tracker
42,gap_disappearance,"{""gap"": -59, ""cells"": [6, 7]}",,,,{},tracker
42,gap_disappearance,"{""gap"": -58, ""cells"": [6, 7]}",,,,{},tracker
42,gap_disappearance,"{""gap"": -57, ""cells"": [6, 7]}",,,,{},tracker
42,gap_disappearance,"{""gap"": -56, ""cells"": [6, 7]}",,,,{},tracker
42,gap_disappearance,"{""gap"": -55, ""cells"": [6, 7]}",,,,{},tracker
42,gap_disappearance,"{""gap"": -54, ""cells"": [6, 7]}",,,,{},tracker
42,gap_disappearance,"{""gap"": -53, ""cells"": [6, 7]}",,,,{},tracker
42,gap_disappearance,"{""gap"": -52, ""cells"": [6, 7]}",,,,{},tracker
42,gap_disappearance,"{""gap"": -51, ""cells"": [6, 7]}",,,,{},tracker
42,gap_disappearance,"{""gap"": -50, ""cells"": [6, 7]}",,,,{},tracker
42,gap_disappearance,"{""gap"": -49, ""cells"": [6, 7]}",,,,{},tracker
42,gap_disappearance,"{""gap"": -48, ""cells"": [6, 7]}",,,,{},tracker
42,gap_disappearance,"{""gap"": -47, ""cells"": [6, 7]}",,,,{},tracker
42,gap_disappearance,"{""gap"": -46, ""cells"": [6, 7]}",,,,{},tracker
42,gap_disappearance,"{""gap"": -45, ""cells"": [6, 7]}",,,,{},tracker
42,gap_disappearance,"{""gap"": -44, ""cells"": [6, 7]}",,,,{},tracker
42,reseal,"{""gap"": -43, ""cells"": [5, 6], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -42, ""cells"": [5, 6], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -41, ""cells"": [5, 6], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -40, ""cells"": [5, 6], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -39, ""cells"": [5, 6], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -38, ""cells"": [1, 2], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -37, ""cells"": [5, 6], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -36, ""cells"": [1, 2], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -35, ""cells"": [5, 6], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -34, ""cells"": [1, 2], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -33, ""cells"": [1, 2], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -32, ""cells"": [1, 2], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -31, ""cells"": [5, 6], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -30, ""cells"": [5, 6], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -29, ""cells"": [1, 2], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -28, ""cells"": [5, 6], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -27, ""cells"": [1, 2], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -26, ""cells"": [5, 6], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -25, ""cells"": [1, 2], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -24, ""cells"": [5, 6], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -23, ""cells"": [1, 2], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -22, ""cells"": [5, 6], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -21, ""cells"": [1, 2], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -20, ""cells"": [1, 2], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -19, ""cells"": [1, 2], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -18, ""cells"": [1, 2], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -17, ""cells"": [4, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -16, ""cells"": [1, 2], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -15, ""cells"": [4, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -14, ""cells"": [1, 2], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
42,reseal,"{""gap"": -13, ""cells"": [4, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},tracker
